ProductId,CanonicalName,BrandMode,Count,PriceMedian,PriceMin,PriceMax,NegFlagRate,RepresentativeTitle,RepresentativeLink,BlockKey,Embedder,ProductThreshold
59,manette manba one neuve,manba,1,53.2,53.2,53.2,0.0,Manette Manba One Neuve,https://www.vinted.it/items/8108056952-manette-manba-one-neuve?referrer=catalog,manba__toks__manette-manba,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
74,ps4 games boven 100 euro,No brand,1,53.2,53.2,53.2,0.0,Ps4 games boven 100+ euro,https://www.vinted.it/items/8121377802-ps4-games-boven-100-euro?referrer=catalog,no brand__codes__100,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
79,fifa 17,No brand,1,53.2,53.2,53.2,0.0,FIFA 17,https://www.vinted.it/items/8100915416-fifa-17?referrer=catalog,no brand__codes__17,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
81,fifa 19 20 21 22 23 24 ps4,No brand,1,53.2,53.2,53.2,0.0,Fifa 19/20/21/22/23/24 PS4,https://www.vinted.it/items/8090955284-fifa-192021222324-ps4?referrer=catalog,no brand__codes__19-20-21-22-23,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
84,pes pro evolution soccer 2015 ps4,No brand,1,53.2,53.2,53.2,0.0,Pes Pro Evolution Soccer 2015 PS4,https://www.vinted.it/items/8094525224-pes-pro-evolution-soccer-2015-ps4?referrer=catalog,no brand__codes__2015,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
89,ea fc 26 ps4 new sealed,No brand,1,53.2,53.2,53.2,0.0,EA FC 26 PS4 - New & Sealed,https://www.vinted.it/items/8109650648-ea-fc-26-ps4-new-sealed?referrer=catalog,no brand__codes__26,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
95,26 fc26 fc fifa per ps4 nuovo sigillato,No brand,1,53.2,53.2,53.2,0.0,Fc26 fc 26 Fifa 26 per Ps4 nuovo sigillato,https://www.vinted.it/items/8092055873-fc26-fc-26-fifa-26-per-ps4-nuovo-sigillato?referrer=catalog,no brand__codes__fc26-26,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
112,batman arkham asylum comic edition nuovo,No brand,1,53.2,53.2,53.2,0.0,Batman Arkham Asylum Comic Edition Nuovo,https://www.vinted.it/items/8089085592-batman-arkham-asylum-comic-edition-nuovo?referrer=catalog,no brand__toks__batman-arkham,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
115,battlefield simulator ost ps5 sealed,No brand,1,53.2,53.2,53.2,0.0,L.S.D. Battlefield Simulator OST PS5 Sealed,https://www.vinted.it/items/8101427223-lsd-battlefield-simulator-ost-ps5-sealed?referrer=catalog,no brand__toks__battlefield-simulator,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
136,call of duty bo6,No brand,1,53.2,53.2,53.2,0.0,call of duty bo6,https://www.vinted.it/items/8114130842-call-of-duty-bo6?referrer=catalog,no brand__toks__call-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
141,catherine full body ps4,No brand,1,53.2,53.2,53.2,0.0,Catherine: Full Body - PS4,https://www.vinted.it/items/8120670081-catherine-full-body-ps4?referrer=catalog,no brand__toks__catherine-full,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
158,danganronpa v3 killing harmony,No brand,1,53.2,53.2,53.2,0.0,Danganronpa V3 Killing Harmony,https://www.vinted.it/items/8123393910-danganronpa-v3-killing-harmony?referrer=catalog,no brand__toks__danganronpa-v3,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
166,destiny,No brand,1,53.2,53.2,53.2,0.0,Destiny 2,https://www.vinted.it/items/8095567830-destiny-2?referrer=catalog,no brand__toks__destiny,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
180,doom ps5,No brand,1,53.2,53.2,53.2,0.0,Doom ps5,https://www.vinted.it/items/8099955339-doom-ps5?referrer=catalog,no brand__toks__doom-ps5,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
198,frost punk ps4,No brand,1,53.2,53.2,53.2,0.0,Frost Punk Ps4,https://www.vinted.it/items/8111017689-frost-punk-ps4?referrer=catalog,no brand__toks__frost-punk,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
205,gioco ps,No brand,1,53.2,53.2,53.2,0.0,Gioco PS 4,https://www.vinted.it/items/8115112724-gioco-ps-4?referrer=catalog,no brand__toks__gioco-ps,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
222,ich verkaufe ps4 spiele,No brand,1,53.2,53.2,53.2,0.0,Ich verkaufe ps4 Spiele,https://www.vinted.it/items/8115739539-ich-verkaufe-ps4-spiele?referrer=catalog,no brand__toks__ich-verkaufe,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
223,injustice deluxe edition ps4,No brand,1,53.2,53.2,53.2,0.0,Injustice 2 Deluxe edition Ps4,https://www.vinted.it/items/8118197298-injustice-2-deluxe-edition-ps4?referrer=catalog,no brand__toks__injustice-deluxe,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
224,injustice legendary edition ps4,No brand,1,53.2,53.2,53.2,0.0,Injustice 2 Legendary Edition Ps4,https://www.vinted.it/items/8118498741-injustice-2-legendary-edition-ps4?referrer=catalog,no brand__toks__injustice-legendary,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
229,jeu neuf ps4 hot wheels,No brand,1,53.2,53.2,53.2,0.0,Jeu neuf ps4 hot wheels,https://www.vinted.it/items/8118960368-jeu-neuf-ps4-hot-wheels?referrer=catalog,no brand__toks__jeu-neuf,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
247,jogo gta,No brand,1,53.2,53.2,53.2,0.0,Jogo GTA,https://www.vinted.it/items/8109026122-jogo-gta?referrer=catalog,no brand__toks__jogo-gta,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
249,juego song of the deep ps4 nuevo,No brand,1,53.2,53.2,53.2,0.0,juego song of the deep PS4 NUEVO,https://www.vinted.it/items/8090938516-juego-song-of-the-deep-ps4-nuevo?referrer=catalog,no brand__toks__juego-song,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
275,maid of sker ps4 playstation,No brand,1,53.2,53.2,53.2,0.0,Maid of Sker PS4 (PlayStation 4),https://www.vinted.it/items/8115810587-maid-of-sker-ps4-playstation-4?referrer=catalog,no brand__toks__maid-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
277,manette professionelle sans fil neuve compatible ps4,No brand,1,53.2,53.2,53.2,0.0,Manette professionelle sans fil neuve compatible ps4,https://www.vinted.it/items/8107883587-manette-professionelle-sans-fil-neuve-compatible-ps4?referrer=catalog,no brand__toks__manette-professionelle,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
278,manette telephone tablette,No brand,1,53.2,53.2,53.2,0.0,Manette téléphone/tablette,https://www.vinted.it/items/8123049472-manette-telephonetablette?referrer=catalog,no brand__toks__manette-telephone,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
297,nitro blasterz heroines infinite duel ps4,No brand,1,53.2,53.2,53.2,0.0,Nitro+ Blasterz - heroines infinite duel -ps4,https://www.vinted.it/items/8115759174-nitro-blasterz-heroines-infinite-duel-ps4?referrer=catalog,no brand__toks__nitro-blasterz,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
300,overwatch game of the year edition ps4 neu ovp versiegelt,No brand,1,53.2,53.2,53.2,0.0,Overwatch Game of the Year Edition Ps4 – Neu & Ovp / Versiegelt,https://www.vinted.it/items/8102842249-overwatch-game-of-the-year-edition-ps4-neu-ovp-versiegelt?referrer=catalog,no brand__toks__overwatch-game,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
331,ps4 knack,No brand,1,53.2,53.2,53.2,0.0,PS4 Knack 2,https://www.vinted.it/items/8104297074-ps4-knack-2?referrer=catalog,no brand__toks__ps4-knack,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
334,ps4 remnant from the ashes,No brand,1,53.2,53.2,53.2,0.0,PS4 Remnant from the ashes,https://www.vinted.it/items/8096140672-ps4-remnant-from-the-ashes?referrer=catalog,no brand__toks__ps4-remnant,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
339,ps4 spiel inside limbo komplett mit karte und poster,No brand,1,53.2,53.2,53.2,0.0,PS4 Spiel: Inside + Limbo komplett mit Karte und Poster,https://www.vinted.it/items/8110032584-ps4-spiel-inside-limbo-komplett-mit-karte-und-poster?referrer=catalog,no brand__toks__ps4-spiel,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
343,ps4 void terrarium,No brand,1,53.2,53.2,53.2,0.0,PS4 Void terrarium 2,https://www.vinted.it/items/8086947742-ps4-void-terrarium-2?referrer=catalog,no brand__toks__ps4-void,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
345,ps5 ps4 spiele ungeoffnet neu,No brand,1,53.2,53.2,53.2,0.0,PS5 & PS4 Spiele. Ungeöffnet & Neu,https://www.vinted.it/items/8104048682-ps5-ps4-spiele-ungeoffnet-neu?referrer=catalog,no brand__toks__ps5-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
346,rage wingstick edition ps4,No brand,1,53.2,53.2,53.2,0.0,Rage 2- Wingstick Edition ps4,https://www.vinted.it/items/8122294172-rage-2-wingstick-edition-ps4?referrer=catalog,no brand__toks__rage-wingstick,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
359,sekiro shadow die twice,No brand,1,53.2,53.2,53.2,0.0,Sekiro shadow die twice,https://www.vinted.it/items/8121149294-sekiro-shadow-die-twice?referrer=catalog,no brand__toks__sekiro-shadow,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
367,shenmue ii ps4 playstation sega,No brand,1,53.2,53.2,53.2,0.0,Shenmue I & II PS4 (PlayStation 4) SEGA,https://www.vinted.it/items/8108074796-shenmue-i-ii-ps4-playstation-4-sega?referrer=catalog,no brand__toks__shenmue-ii,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
376,spiderman gotye ps4 precintado,No brand,1,53.2,53.2,53.2,0.0,SpiderMan GoTYe PS4 Precintado,https://www.vinted.it/items/8094199832-spiderman-gotye-ps4-precintado?referrer=catalog,no brand__toks__spiderman-gotye,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
388,suporte comando jinx arcane,No brand,1,53.2,53.2,53.2,0.0,Suporte Comando Jinx Arcane,https://www.vinted.it/items/8118647936-suporte-comando-jinx-arcane?referrer=catalog,no brand__toks__suporte-comando,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
389,suporte comando call of duty,No brand,1,53.2,53.2,53.2,0.0,Suporte Comando Call of Duty,https://www.vinted.it/items/8118683010-suporte-comando-call-of-duty?referrer=catalog,no brand__toks__suporte-comando,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
392,tails of iron ps4,No brand,1,53.2,53.2,53.2,0.0,Tails of iron ps4,https://www.vinted.it/items/8096520760-tails-of-iron-ps4?referrer=catalog,no brand__toks__tails-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
398,the escapists ps4 edicion walking dead,No brand,1,53.2,53.2,53.2,0.0,The Escapists PS4 Edición The Walking Dead,https://www.vinted.it/items/8111033904-the-escapists-ps4-edicion-the-walking-dead?referrer=catalog,no brand__toks__the-escapists,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
414,uncharted,No brand,1,53.2,53.2,53.2,0.0,Uncharted 4,https://www.vinted.it/items/8121184762-uncharted-4?referrer=catalog,no brand__toks__uncharted,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
419,utawarerumono zan unmasked edition,No brand,1,53.2,53.2,53.2,0.0,Utawarerumono: ZAN Unmasked Edition,https://www.vinted.it/items/8119635051-utawarerumono-zan-unmasked-edition?referrer=catalog,no brand__toks__utawarerumono-zan,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
421,vends jeu ps4 unravel yarny bundle,No brand,1,53.2,53.2,53.2,1.0,Vends Jeu PS4 Unravel Yarny Bundle,https://www.vinted.it/items/8086404176-vends-jeu-ps4-unravel-yarny-bundle?referrer=catalog,no brand__toks__vends-jeu,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
434,way out ps4,No brand,1,53.2,53.2,53.2,0.0,A way out - PS4,https://www.vinted.it/items/8123873582-a-way-out-ps4?referrer=catalog,no brand__toks__way-out,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
474,controller fusion,PlayStation,1,53.2,53.2,53.2,0.0,Controller fusion,https://www.vinted.it/items/8108159445-controller-fusion?referrer=catalog,playstation__toks__controller-fusion,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
492,manette ps4 neuve,PlayStation,1,53.2,53.2,53.2,0.0,Manette PS4 neuve,https://www.vinted.it/items/8124013531-manette-ps4-neuve?referrer=catalog,playstation__toks__manette-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
514,playstation lotto shirt taglia,PlayStation,1,53.2,53.2,53.2,1.0,PlayStation lotto 4 t-shirt taglia L,https://www.vinted.it/items/8123408993-playstation-lotto-4-t-shirt-taglia-l?referrer=catalog,playstation__toks__playstation-lotto,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
547,ps5 externe festplatte 2tb,PlayStation,1,53.2,53.2,53.2,0.0,PS5/4 externe Festplatte 2TB,https://www.vinted.it/items/8122492894-ps54-externe-festplatte-2tb?referrer=catalog,playstation__toks__ps5-externe,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
551,di set controller originali playstation base ricarica,PlayStation,1,53.2,53.2,53.2,0.0,Set di 2 controller originali PlayStation 4 + base di ricarica,https://www.vinted.it/items/8088087147-set-di-2-controller-originali-playstation-4-base-di-ricarica?referrer=catalog,playstation__toks__set-di,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
567,volante pedaliera per playstation pc nuovo mai usato,PlayStation,1,53.2,53.2,53.2,0.0,volante e pedaliera per playstation e PC nuovo mai usato,https://www.vinted.it/items/8112463175-volante-e-pedaliera-per-playstation-e-pc-nuovo-mai-usato?referrer=catalog,playstation__toks__volante-pedaliera,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
571,volante playstation ps4,PlayStation,1,53.2,53.2,53.2,0.0,Volante PlayStation PS4,https://www.vinted.it/items/8105199920-volante-playstation-ps4?referrer=catalog,playstation__toks__volante-playstation,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
574,pokemon card gengar ex sr 088 071 wild force jap,Pokémon,1,53.2,53.2,53.2,0.0,Pokemon Card Gengar EX SR 088/071 Wild Force Jap Near Mint Secret Rare Full Art,https://www.vinted.it/items/8122876025-pokemon-card-gengar-ex-sr-088071-wild-force-jap-near-mint-secret-rare-full-art?referrer=catalog,pokemon__codes__088-071,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
579,ps of sweden legging culotte equitation femme taille xxs,PS of Sweden,1,53.2,53.2,53.2,0.0,Ps of sweden - legging / culotte d'equitation femme - taille XXS,https://www.vinted.it/items/8103502050-ps-of-sweden-legging-culotte-dequitation-femme-taille-xxs?referrer=catalog,ps of sweden__toks__ps-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
591,brand new r36s retro handheld game console,R36S,1,53.2,53.2,53.2,0.0,🔥 Brand-New R36S Retro Handheld Game Console,https://www.vinted.it/items/8088555978-brand-new-r36s-retro-handheld-game-console?referrer=catalog,r36s__toks__brand-new,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
593,casque gaming razer blackshark v2,RAZER,1,53.2,53.2,53.2,0.0,Casque gaming Razer BlackShark V2 X,https://www.vinted.it/items/8109466837-casque-gaming-razer-blackshark-v2-x?referrer=catalog,razer__toks__casque-gaming,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
637,playstation dualshock wireless controller magma red,Sony,1,53.2,53.2,53.2,0.0,PlayStation 4 DualShock 4 Wireless Controller – Magma Red,https://www.vinted.it/items/8122620971-playstation-4-dualshock-4-wireless-controller-magma-red?referrer=catalog,sony__toks__playstation-dualshock,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
650,ps4 controler,Sony,1,53.2,53.2,53.2,0.0,Ps4 controler,https://www.vinted.it/items/8108403312-ps4-controler?referrer=catalog,sony__toks__ps4-controler,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
686,volan ferari,Thrustmaster,1,53.2,53.2,53.2,0.0,Volan ferari,https://www.vinted.it/items/8116043989-volan-ferari?referrer=catalog,thrustmaster__toks__volan-ferari,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
687,volant ps4,Thrustmaster,1,53.2,53.2,53.2,0.0,Volant ps4/5,https://www.vinted.it/items/8119017525-volant-ps45?referrer=catalog,thrustmaster__toks__volant-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
693,tritton 720 surround sound gaming headset,Triton,1,53.2,53.2,53.2,0.0,Tritton 720+ 7.1 Surround Sound Gaming Headset,https://www.vinted.it/items/8113992667-tritton-720-71-surround-sound-gaming-headset?referrer=catalog,triton__codes__720,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
701,volante pedali ps4 con gioco gran turismo,Xtreme,1,53.2,53.2,53.2,0.0,Volante e pedali PS4 con gioco Gran turismo,https://www.vinted.it/items/8092766566-volante-e-pedali-ps4-con-gioco-gran-turismo?referrer=catalog,xtreme__toks__volante-pedali,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
415,undertale ps4 sealed,No brand,1,55.3,55.3,55.3,0.0,Undertale Ps4 Sealed,https://www.vinted.it/items/8118462875-undertale-ps4-sealed?referrer=catalog,no brand__toks__undertale-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
696,manette,wireless,1,55.3,55.3,55.3,0.0,Manette,https://www.vinted.it/items/8088308202-manette?referrer=catalog,wireless__toks__manette,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
365,shantae ps4 limited run nuevo,No brand,1,56.35,56.35,56.35,0.0,Shantae PS4 (Limited Run) [Nuevo],https://www.vinted.it/items/8101435954-shantae-ps4-limited-run-nuevo?referrer=catalog,no brand__toks__shantae-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
33,volante simulador ps4,Hori,1,58.45,58.45,58.45,0.0,Volante simulador Ps4,https://www.vinted.it/items/8095029857-volante-simulador-ps4?referrer=catalog,hori__toks__volante-simulador,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
43,volant lamborghini,Lamborghini,1,58.45,58.45,58.45,0.0,Volant Lamborghini,https://www.vinted.it/items/8117239422-volant-lamborghini?referrer=catalog,lamborghini__toks__volant-lamborghini,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
85,pes 2021 ps4 neuf sous blister,No brand,1,58.45,58.45,58.45,0.0,Pes 2021 ps4 neuf sous blister,https://www.vinted.it/items/8110326318-pes-2021-ps4-neuf-sous-blister?referrer=catalog,no brand__codes__2021,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
100,ara fell rise of the third power,No brand,1,58.45,58.45,58.45,0.0,Ara Fell & Rise Of The Third Power,https://www.vinted.it/items/8115857904-ara-fell-rise-of-the-third-power?referrer=catalog,no brand__toks__ara-fell,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
118,black ops ps4,No brand,1,58.45,58.45,58.45,0.0,Black ops 7 ps4,https://www.vinted.it/items/8112672192-black-ops-7-ps4?referrer=catalog,no brand__toks__black-ops,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
