Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Upload_date,Images,SearchCount,Page,Title_norm,Brand_norm,EmbedText,ProductId,VariantId,VariantText,DealScore,DealNotes
FIFA 16,16.45,No brand,0,https://www.vinted.it/items/8274519576-fifa-16?referrer=catalog,0,8274519576,Sold,27/02/2026 19:31:57,,https://images1.vinted.net/t/05_00e21_NoAfe1Sc1Xuoa5yWtHWZMJgc/310x430/1772213784.webp?s=bc1626de1078ac2f7b0cfae51850600524fbbf3d,1,2,fifa 16,no brand,fifa 16 | no brand | 0,30,94,fifa 16,,new_variant_created
The elder scrolls online steelbook,26.95,No brand,0,https://www.vinted.it/items/8272093912-the-elder-scrolls-online-steelbook?referrer=catalog,1,8272093912,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_01ee4_jrg9uo2WApH5bKN5QgdZg3vL/310x430/1772196647.webp?s=44bbcf2104cdd79af5d2cbcd5724f50f87d2f612,2,9,the elder scrolls online steelbook,no brand,the elder scrolls online steelbook | no brand | 0,-1,-1,,,unassigned_product
Ratchet and Clank All 4 One PS3,24.84,No brand,0,https://www.vinted.it/items/8272088712-ratchet-and-clank-all-4-one-ps3?referrer=catalog,2,8272088712,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_017aa_u8phfHUZsaWPx8LbTvGQAYQn/310x430/1772196609.webp?s=ae1709ea7cc8f803f9fa0eb057c0ae2f021e2a0e,2,9,ratchet and clank all 4 one ps3,no brand,ratchet and clank all 4 one ps3 | no brand | 0,-1,-1,,,unassigned_product
The Legend of Heroes : Trails of Cold Steel 4 (Frontline Edition) (blister UK PS4),62.65,No brand,0,https://www.vinted.it/items/8272081229-the-legend-of-heroes-trails-of-cold-steel-4-frontline-edition-blister-uk-ps4?referrer=catalog,0,8272081229,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_01500_3nG3JChbEKUwN8QVyZJXvcnc/310x430/1772196554.webp?s=edbbfa6ffe50bd6cea1cf62fdc7af6e881991f96,2,9,the legend of heroes trails of cold steel 4 frontline edition blister uk ps4,no brand,the legend of heroes trails of cold steel 4 frontline edition blister uk ps4 | no brand | 0,-1,-1,,,unassigned_product
The Crew2,12.25,No brand,0,https://www.vinted.it/items/8272075588-the-crew2?referrer=catalog,0,8272075588,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_000da_c6ffLyWux368nGwfD37NKHQT/310x430/1772196510.webp?s=1f7d96cac1f4997f0d60c2c41d7d0368bd35e73f,2,9,the crew2,no brand,the crew2 | no brand | 0,-1,-1,,,unassigned_product
F1 22,16.45,No brand,0,https://www.vinted.it/items/8272063700-f1-22?referrer=catalog,1,8272063700,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_0166f_7rZ4819oEjb5BcDKikfx4Wnz/310x430/1772196422.webp?s=485ac7f7b07058d293084325aee579b50284c956,2,9,f1 22,no brand,f1 22 | no brand | 0,7,130,f1 22,-0.3665711283683777,
Hogwarts legacy,16.45,No brand,0,https://www.vinted.it/items/8272031798-hogwarts-legacy?referrer=catalog,0,8272031798,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_00668_rZmjPGifpSobxe7Xta1wHsm1/310x430/1772196179.webp?s=5bac64bd5197c4017f0e575ffcbb24db28f7faeb,2,9,hogwarts legacy,no brand,hogwarts legacy | no brand | 0,-1,-1,,,unassigned_product
Jogo pa4 - For Honor,9.1,No brand,0,https://www.vinted.it/items/8164774410-jogo-pa4-for-honor?referrer=catalog,0,8164774410,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_011c4_UGfd1CsZmcmGcX6Q6SeobUt7/310x430/1770985714.webp?s=9fe5aa0de84986f55c05fa59d8332b55579163fa,2,9,jogo pa4 for honor,no brand,jogo pa4 for honor | no brand | 0,-1,-1,,,unassigned_product
Giochi:fifa 16,10.15,No brand,0,https://www.vinted.it/items/8271996805-giochififa-16-17-23-in-perfette-condizioni-senza-graffi-prezzo-trattabile?referrer=catalog,0,8271996805,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/04_00525_m6oWFTUGVyTQtSAEmX9pqgHE/310x430/1772195913.webp?s=5d923abc754d9eb29e2f1daf60b8dcd7c9fa2ca5,2,9,giochi fifa 16,no brand,giochi fifa 16 | no brand | 0,30,94,giochi fifa 16,-0.2248300015926361,
Volant PS4 Hori Wireless RWA – Racing Wheel Apex,42.7,PlayStation,0,https://www.vinted.it/items/8272046179-volant-ps4-hori-wireless-rwa-racing-wheel-apex?referrer=catalog,20,8272046179,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_02066_cansp7P7J1eqdiSFXPmJCfud/310x430/1772196290.webp?s=1d9bb775533cc59bdcaf6f80309bdaccd62d9071,2,9,volant ps4 hori wireless rwa racing wheel apex,playstation,volant ps4 hori wireless rwa racing wheel apex | playstation | 0,-1,-1,,,unassigned_product
Ark Survival evolved PS4,11.2,No brand,0,https://www.vinted.it/items/8216588800-ark-survival-evolved-ps4?referrer=catalog,0,8216588800,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_019a5_BwrpeXqsWG34kwLdi9rCyR6h/310x430/1771582287.webp?s=f2bc31748eb96343f86156ebaa217780a58b5633,2,9,ark survival evolved ps4,no brand,ark survival evolved ps4 | no brand | 0,-1,-1,,,unassigned_product
Crash Bandicoot n sane Trilogy ps4,11.2,No brand,0,https://www.vinted.it/items/8271986677-crash-bandicoot-n-sane-trilogy-ps4?referrer=catalog,15,8271986677,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_0042e_SdibQ3Dyo9379YdPwV2oTvod/310x430/1772195835.webp?s=0dc9cb61d939f07b6a59836159706d28206c3070,2,9,crash bandicoot n sane trilogy ps4,no brand,crash bandicoot n sane trilogy ps4 | no brand | 0,20,125,crash bandicoot sane trilogy ps4,0.6744908094406128,
Supporto controller Ps3/4/5 xbox a forma di scarpa colore nero,6.48,No brand,0,https://www.vinted.it/items/8271981233-supporto-controller-ps345-xbox-a-forma-di-scarpa-colore-nero?referrer=catalog,0,8271981233,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_01fbf_DRwD4YLPMQTGGpK1nHiXCMdr/310x430/1772195792.webp?s=44b4ced8a84fe036e725ae8f65cb38bd82620d64,2,9,supporto controller ps3 4 5 xbox a forma di scarpa colore nero,no brand,supporto controller ps3 4 5 xbox a forma di scarpa colore nero | no brand | 0,-1,-1,,,unassigned_product
Box Overtime - battiti sul ghiaccio con gadget,19.6,No brand,0,https://www.vinted.it/items/8271906587-box-overtime-battiti-sul-ghiaccio-con-gadget?referrer=catalog,19,8271906587,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_00096_Qjiim7Q1r41EEX61UjsftAS5/310x430/1772195192.webp?s=4c73cc91b00667fc89bcc1706d2086761d28e78d,2,9,box overtime battiti sul ghiaccio con gadget,no brand,box overtime battiti sul ghiaccio con gadget | no brand | 0,-1,-1,,,unassigned_product
Gioco ps4,21.7,No brand,0,https://www.vinted.it/items/8271961263-gioco-ps4?referrer=catalog,0,8271961263,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_026d3_6eqTpZ95cc6ynkmXn9VNVrNr/310x430/1772195634.webp?s=540c5dd4f75e5c96ed016b20b83dac0d17a13126,2,9,gioco ps4,no brand,gioco ps4 | no brand | 0,64,96,gioco ps4,-0.6744909286499023,
Play station 4,84.7,PlayStation,0,https://www.vinted.it/items/8271960024-play-station-4?referrer=catalog,0,8271960024,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_001b6_RdwW6YBnaSRAHUwx1mxmYjCZ/310x430/1772195624.webp?s=7a422818a21c69661688ec0b64bbbd5b06d77dac,2,9,play station 4,playstation,play station 4 | playstation | 0,84,105,play station,-0.7708464860916138,
Horizon Zero Dawn ps4,11.2,No brand,0,https://www.vinted.it/items/8271869208-horizon-zero-dawn-ps4?referrer=catalog,0,8271869208,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_01cc8_aSP7f3Exkw7SuxfvqJ63XfWB/310x430/1772194880.webp?s=32498a9259ee4eb0c690b6b9cf44a056cef3fcf9,2,9,horizon zero dawn ps4,no brand,horizon zero dawn ps4 | no brand | 0,37,119,horizon zero dawn ps4,0.6744908094406128,
Warhammer: Chaosbane,18.55,No brand,0,https://www.vinted.it/items/8271857180-warhammer-chaosbane?referrer=catalog,0,8271857180,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/04_00030_EFeanSbLuq9dGGth2bQa5HK4/310x430/1772194779.webp?s=cb657d1e574a093b27078b0f6b05a3cb7bf230c7,2,9,warhammer chaosbane,no brand,warhammer chaosbane | no brand | 0,-1,-1,,,unassigned_product
Jeux vidéo,5.95,No brand,0,https://www.vinted.it/items/8271930149-jeux-video?referrer=catalog,0,8271930149,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/03_00516_esCttPgN9xMEBwMmtMKyj1xW/310x430/1772195385.webp?s=27c7f54035e7817b657042c4a481fba0e81bee8d,2,9,jeux video,no brand,jeux video | no brand | 0,46,102,jeux video,0.8489812612533569,very_low_vs_variant_median
Trofeo Platino Playstation,19.6,No brand,0,https://www.vinted.it/items/8271952699-trofeo-platino-playstation?referrer=catalog,1,8271952699,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_02086_m15TufMPZFC7M63Q3jDj7tQa/310x430/1772195566.webp?s=066547ded494eeb363211f9aa17344fc56764a0b,2,9,trofeo platino playstation,no brand,trofeo platino playstation | no brand | 0,-1,-1,,,unassigned_product
Jeu ps4 les schtroumpfs mission malfeuille,18.55,No brand,0,https://www.vinted.it/items/8271791554-jeu-ps4-les-schtroumpfs-mission-malfeuille?referrer=catalog,0,8271791554,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_02290_BTCXS6R6TNVZXsd7Ytyzk1xn/310x430/1772194235.webp?s=95c759bebaa0b21c400c7a4ff8636142f67bf9e0,2,9,jeu ps4 les schtroumpfs mission malfeuille,no brand,jeu ps4 les schtroumpfs mission malfeuille | no brand | 0,87,132,jeu ps4 les schtroumpfs mission malfeuille,0.17449074983596802,very_low_vs_variant_median
God of War Remastered,11.2,No brand,0,https://www.vinted.it/items/8271887903-god-of-war-remastered?referrer=catalog,1,8271887903,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/04_02346_XRCjDMprJQMfAMkSmRionVd4/310x430/1772195036.webp?s=9ab918e4109c6f0ef5b7b6ae88ad8705e4733f70,2,9,god of war remastered,no brand,god of war remastered | no brand | 0,32,113,god of war remastered,0.44966042041778564,
Elex ps4,13.3,No brand,0,https://www.vinted.it/items/8271749606-elex-ps4?referrer=catalog,4,8271749606,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_00d29_7FbiigQgxLbyyt1rVt9B2g8v/310x430/1772193894.webp?s=74794770b700b8fccf430e150c69072e89331d69,2,9,elex ps4,no brand,elex ps4 | no brand | 0,62,115,elex ps4,0.37471702694892883,
Volant pédale,63.7,superdrive,0,https://www.vinted.it/items/8271729493-volant-pedale-boite-de-vitesse-pour-xbox-ps4?referrer=catalog,15,8271729493,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_018cd_EY1zrQuoJxMGw19HCk7Nq59a/310x430/1772193728.webp?s=ad009dc381df8d4028360bd699871d805faa6639,2,9,volant pedale,superdrive,volant pedale | superdrive | 0,-1,-1,,,unassigned_product
Dark Souls Trilogy PS4 Nuovo,32.2,No brand,0,https://www.vinted.it/items/8271866367-dark-souls-trilogy-ps4-nuovo?referrer=catalog,8,8271866367,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_02028_yQpG9KqVa82kg3kSYqQbfebW/310x430/1772194856.webp?s=1180c79ac58357ec93b640b5676c49a5f14b1fc7,2,9,dark souls trilogy ps4 nuovo,no brand,dark souls trilogy ps4 nuovo | no brand | 0,76,111,dark souls trilogy ps4 nuovo,0.0,
Jeu ps4 Ratchet clank neuf toujours emballé PlayStation 4,4.9,No brand,0,https://www.vinted.it/items/8271437224-jeu-ps4-ratchet-clank-neuf-toujours-emballe-playstation-4?referrer=catalog,9,8271437224,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_00c81_7jhcyGNBd3MyYsPWWqExsgRE/310x430/1772191436.webp?s=a4c211837ff6a8c91a3b7624655d57e810bba260,2,9,jeu ps4 ratchet clank neuf toujours emballe playstation 4,no brand,jeu ps4 ratchet clank neuf toujours emballe playstation 4 | no brand | 0,47,98,jeu ps4 ratchet clank neuf toujours emballe playstation,0.30938875675201416,very_low_vs_variant_median
Jeu vidéo ps4 Starlink battle for atlas pack de démarrage neuf scellé,11.19,No brand,0,https://www.vinted.it/items/8271830906-jeu-video-ps4-starlink-battle-for-atlas-pack-de-demarrage-neuf-scelle?referrer=catalog,3,8271830906,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/04_002be_2SRSr5DTz44BkgipnfHf8wce/310x430/1772194560.webp?s=af40c91200b18b3d090d1d978c799c69b4087a4f,2,9,jeu video ps4 starlink battle for atlas pack de demarrage neuf scelle,no brand,jeu video ps4 starlink battle for atlas pack de demarrage neuf scelle | no brand | 0,-1,-1,,,unassigned_product
Nike sunray protect 4 ps,26.95,Nike,32,https://www.vinted.it/items/8271875631-nike-sunray-protect-4-ps?referrer=catalog,1,8271875631,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_00343_nn1mz9U58M5MonRDRQeVPbSd/310x430/1772194932.webp?s=60e1114a79e66e2fdc5a3f3e8573022318967b5b,2,9,nike sunray protect 4 ps,nike,nike sunray protect 4 ps | nike | 32,-1,-1,,,unassigned_product
Stranieri of paradise ps4,13.3,No brand,0,https://www.vinted.it/items/8271817785-stranieri-of-paradise-ps4?referrer=catalog,0,8271817785,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_020dd_wNP7GoYV4dWGou92AXmn2QDh/310x430/1772194452.webp?s=832189d0e4d4a2707363d722b4968880e170dfc8,2,9,stranieri of paradise ps4,no brand,stranieri of paradise ps4 | no brand | 0,62,115,stranieri of paradise ps4,0.3372451663017273,
"Playstation Vr demo disco con tanti giochi per il Vr Ps4.
Utilizzato qualche volta ma come nuovo!",7.51,No brand,0,https://www.vinted.it/items/8271869446-playstation-vr-demo-disco-con-tanti-giochi-per-il-vr-ps4-utilizzato-qualche-volta-ma-come-nuovo?referrer=catalog,0,8271869446,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_01941_tiS6roFBt5MCmRJfyr56bAx8/310x430/1772194882.webp?s=d70bd7109deb216e1bf84f5b2a6f700d27f58153,2,9,playstation vr demo disco con tanti giochi per il vr ps4 utilizzato qualche volta ma come nuovo,no brand,playstation vr demo disco con tanti giochi per il vr ps4 utilizzato qualche volta ma come nuovo | no brand | 0,42,133,playstation vr demo disco con tanti giochi per il vr ps4 utilizzato qualche volta ma come nuovo,0.5550961494445801,very_low_vs_variant_median
Dead Island – Slaughter pack Windmill Figure,26.95,Dead island,Prematuri,https://www.vinted.it/items/8271807694-dead-island-slaughter-pack-windmill-figure?referrer=catalog,0,8271807694,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/03_003f4_esXEPeHkdcfMAW7C3GnFMbYw/310x430/1772194368.webp?s=d1b0eb9e6825a514107d4096ffa7cca5d5a4c574,2,9,dead island slaughter pack windmill figure,dead island,dead island slaughter pack windmill figure | dead island | Prematuri,-1,-1,,,unassigned_product
Marvel spidermam edition speciale sony ps4,74.2,No brand,0,https://www.vinted.it/items/8271876281-marvel-spidermam-edition-speciale-sony-ps4?referrer=catalog,1,8271876281,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_016b7_G1VVrKJwq7kKQf12w4dzgFgU/310x430/1772194938.webp?s=04436a2d999eb4cc04b1b21e977a9c2e561d0080,2,9,marvel spidermam edition speciale sony ps4,no brand,marvel spidermam edition speciale sony ps4 | no brand | 0,72,108,marvel spidermam edition speciale sony ps4,-9.611490249633789,
Windjammers Flying Power disc collector edition Ps4 neuf complet,131.85,No brand,0,https://www.vinted.it/items/8271680687-windjammers-flying-power-disc-collector-edition-ps4-neuf-complet?referrer=catalog,0,8271680687,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_025cf_TKsRDeTHUQeuJ2sKfijA7L4L/310x430/1772193334.webp?s=71d228e62c8289fc7828c736a155ea02e07ed6a6,2,9,windjammers flying power disc collector edition ps4 neuf complet,no brand,windjammers flying power disc collector edition ps4 neuf complet | no brand | 0,-1,-1,,,unassigned_product
Breach & clear dead line (PS4 - Limited Run),45.84,No brand,0,https://www.vinted.it/items/8271785962-breach-clear-dead-line-ps4-limited-run?referrer=catalog,0,8271785962,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_01452_CxTGSYM4evzYFCwPF23vX2UT/310x430/1772194189.webp?s=373c7cbacf31304fac081909252f59c7bb01222f,2,9,breach clear dead line ps4 limited run,no brand,breach clear dead line ps4 limited run | no brand | 0,-1,-1,,,unassigned_product
Jeu ps4 Astérix et Obélix Baffez les tous,19.6,No brand,0,https://www.vinted.it/items/8271676665-jeu-ps4-asterix-et-obelix-baffez-les-tous?referrer=catalog,0,8271676665,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_00985_w81umYiUoHpwerrtdjDwBZ9r/310x430/1772193302.webp?s=d6c5b23606f199a6605e257c38ce13a5c2b80cb7,2,9,jeu ps4 asterix et obelix baffez les tous,no brand,jeu ps4 asterix et obelix baffez les tous | no brand | 0,62,115,jeu ps4 asterix et obelix baffez les tous,-0.5246038436889648,
Jeu ps4 les schtroumpfs 2,19.6,No brand,0,https://www.vinted.it/items/8271816802-jeu-ps4-les-schtroumpfs-2?referrer=catalog,1,8271816802,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_02695_osXLK9LsuCn71Wy19WWvqDry/310x430/1772194444.webp?s=cb13ed1376ab5de6dbe8eec4298b6e41c2b48d42,2,9,jeu ps4 les schtroumpfs 2,no brand,jeu ps4 les schtroumpfs 2 | no brand | 0,62,115,jeu ps4 les schtroumpfs,-0.4046943485736847,
Hot toys Batman The Dark Knight Returns 1/6,399.7,Hot Toys,Taglia unica,https://www.vinted.it/items/8271843725-hot-toys-batman-the-dark-knight-returns-16?referrer=catalog,29,8271843725,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_024f7_QN7RKwv1pFYVqpHPGv6hWWwC/310x430/1772194668.webp?s=013db0470dca358954f1588e2b70ac287071a50c,2,9,hot toys batman the dark knight returns 1 6,hot toys,hot toys batman the dark knight returns 1 6 | hot toys | Taglia unica,-1,-1,,,unassigned_product
The division jeux ps4 comme neuf,16.45,No brand,0,https://www.vinted.it/items/8271812738-the-division-jeux-ps4-comme-neuf?referrer=catalog,0,8271812738,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_0268a_W8bd6BSDUzwqPEwHtrSdq4VJ/310x430/1772194410.webp?s=e3c99d98c23e689cb67864bb7710942e11ea3d32,2,9,the division jeux ps4 comme neuf,no brand,the division jeux ps4 comme neuf | no brand | 0,62,115,the division jeux ps4 comme neuf,0.0,
Jeu ps4 schtroumpfs kart,19.6,No brand,0,https://www.vinted.it/items/8271768834-jeu-ps4-schtroumpfs-kart?referrer=catalog,1,8271768834,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_012d1_DqgZexRa71gR1ZNy1yxPuGfV/310x430/1772194047.webp?s=6fd9fd76927d9b81932cbf733469252f5c2898c9,2,9,jeu ps4 schtroumpfs kart,no brand,jeu ps4 schtroumpfs kart | no brand | 0,62,115,jeu ps4 schtroumpfs kart,-0.4046943485736847,
FARCRY4 NEU auf Deutsch limited edition,9.1,No brand,0,https://www.vinted.it/items/8271766827-farcry4-neu-auf-deutsch-limited-edition?referrer=catalog,3,8271766827,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_0111b_aTpuW7kvNAaLy1VMGLfegqRL/310x430/1772194032.webp?s=adae596da6e46ca8462c71b1ae6a6a31409ca513,2,9,farcry4 neu auf deutsch limited edition,no brand,farcry4 neu auf deutsch limited edition | no brand | 0,-1,-1,,,unassigned_product
Casque call of duty turtle beach,32.2,Turtle Beach,0,https://www.vinted.it/items/8271803998-casque-call-of-duty-turtle-beach?referrer=catalog,1,8271803998,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_00d41_hAZaXNpT8keZ11UchxFVvSSW/310x430/1772194336.webp?s=91ef2d2863bf85ea9bc0f171a5b851a2f39f3c39,2,9,casque call of duty turtle beach,turtle beach,casque call of duty turtle beach | turtle beach | 0,-1,-1,,,unassigned_product
Lot jeux PS4,8.05,No brand,0,https://www.vinted.it/items/8271785136-lot-jeux-ps4?referrer=catalog,1,8271785136,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_0157c_ZgHe63vPJCdENtbz5RFsTBc3/310x430/1772194182.webp?s=99383095444cb252fcd5cb6c788e83c8a4e4cf8b,2,9,lot jeux ps4,no brand,lot jeux ps4 | no brand | 0,64,96,lot jeux ps4,0.786905825138092,
Gran Turismo 7 ps4-ps5,42.7,No brand,0,https://www.vinted.it/items/8271786897-gran-turismo-7-ps4-ps5?referrer=catalog,1,8271786897,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_01685_nnRGx8BZN2em7TXrW2wqrHCy/310x430/1772194197.webp?s=71b708f9c4ed83223edd4925de244fecc4e5bf27,2,9,gran turismo 7 ps4 ps5,no brand,gran turismo 7 ps4 ps5 | no brand | 0,35,116,gran turismo ps4 ps5,-3.541077136993408,
Jeu ps4 sand land,17.5,No brand,0,https://www.vinted.it/items/8271741924-jeu-ps4-sand-land?referrer=catalog,8,8271741924,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_02354_aZLAHerbftx7Qjfd22AAZeS8/310x430/1772193830.webp?s=7e427bf22636f492dd8561b294c8deffa99f4947,2,9,jeu ps4 sand land,no brand,jeu ps4 sand land | no brand | 0,-1,-1,,,unassigned_product
Mando ps4,16.45,NACON,0,https://www.vinted.it/items/8271690190-mando-ps4?referrer=catalog,2,8271690190,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/05_006d5_kuNKQtEsEKHrLTsX4oYksg5A/310x430/1772193411.webp?s=ba843b537c95e8b13b37578196bc3df228a7e7c4,2,9,mando ps4,nacon,mando ps4 | nacon | 0,-1,-1,,,unassigned_product
🎮Redead Redemption 2 PS4,13.3,No brand,0,https://www.vinted.it/items/8271697524-redead-redemption-2-ps4?referrer=catalog,0,8271697524,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_01ed1_PnZNa9in4n2fisrC1Temfi85/310x430/1772193468.webp?s=9948320971b811b342377b75b8ac9f03851435d2,2,9,redead redemption 2 ps4,no brand,redead redemption 2 ps4 | no brand | 0,41,134,redead redemption ps4,0.6744906306266785,
Singstar Disney Frozen il regno del ghiaccio - ITA - ps4 - sigillato,20.55,No brand,0,https://www.vinted.it/items/8271709641-singstar-disney-frozen-il-regno-del-ghiaccio-ita-ps4-sigillato?referrer=catalog,0,8271709641,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_01880_EzqFLYE7hZdQx8ar7VnZH2Qs/310x430/1772193567.webp?s=24345dd96e8e696ecbdf56191da9b44e03cd52f5,2,9,singstar disney frozen il regno del ghiaccio ita ps4 sigillato,no brand,singstar disney frozen il regno del ghiaccio ita ps4 sigillato | no brand | 0,-1,-1,,,unassigned_product
Battlefield 1,11.2,No brand,0,https://www.vinted.it/items/8271695316-battlefield-1?referrer=catalog,0,8271695316,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/01_011f4_yeW9nhGXDKx2GkdzMWepX7KQ/310x430/1772193450.webp?s=9e1e7bfb63d4a9f89c70698be78efc42af7d2b3a,2,9,battlefield 1,no brand,battlefield 1 | no brand | 0,-1,-1,,,unassigned_product
Call of Duty Black Ops Ps4,11.2,No brand,0,https://www.vinted.it/items/8271625582-call-of-duty-black-ops-ps4?referrer=catalog,0,8271625582,Sold,28/02/2026 00:59:51,,https://images1.vinted.net/t/06_02165_miVYRLrnfCDjv7VpCa27FjhW/310x430/1772192906.webp?s=2b91567af2bb1cced1ed7919c0c10ef2f14e9214,2,9,call of duty black ops ps4,no brand,call of duty black ops ps4 | no brand | 0,15,100,call of duty black ops ps4,0.26979631185531616,
